date,idx1,idx2,R,month,AvgHumidity,beta,AR,AC,AI,AF,ABK,AV,const,cityID,city,cityID2,TierID,tmax,city_coord,tmin,rhum,uwnd,vwnd,hpbl,wnd,year,ARu,ACu,s,r,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta1sd,beta2sd,beta3sd,beta4sd,beta5sd,beta6sd,beta7sd,beta8sd,beta9sd,beta10sd,R_est,R_est_2sdevL,R_est_2sdevU,CI,PI
2006-07-01,Agra,2006,51.54903342,7,0.72,1.2727272729999999,20214.34407,354.97338039999994,317.3740118,0.45161290299999995,0,3139408.526,1,1,Agra,7,2,33.72,Agra,25.45,73.7,-0.11999512,1.3500061,1584.7782,1.3553284840000002,2006,26952.45876,473.2978405,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,38.33872244574181,-0.5571235905762464,77.23456848205987,95.14793307168651,96.84907952493693
2006-08-01,Agra,2006,28.75232852,8,0.77,1.2727272729999999,20214.34407,354.97338039999994,317.3740118,0.516129032,0,3139408.526,1,1,Agra,7,2,32.96,Agra,24.59,74.86,-1.1699982,0.58999634,885.5201400000001,1.310340211,2006,26952.45876,473.2978405,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,40.892528025865666,4.454888002969713,77.3301680487616,95.13541411611018,96.83678049200725
2006-09-01,Agra,2006,33.97959185,9,0.67,1.2727272729999999,20214.34407,354.97338039999994,317.3740118,1.3666666669999998,0,3139408.526,1,1,Agra,7,2,33.7,Agra,22.32,62.199996999999996,0.5099945,0.08999634,849.875,0.517874243,2006,26952.45876,473.2978405,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,42.40564010241544,8.813708000555408,75.99757220427549,94.97146798018919,96.67571963696739
2006-10-01,Agra,2006,50.03518649,10,0.54,1.181818182,21561.96701,378.6382724,634.7480237000001,17.12903226,2,3139408.526,1,1,Agra,7,2,32.39,Agra,18.770020000000002,42.820007000000004,-0.11999512,-1.4700011999999998,975.4274,1.474890625,2006,26952.45876,473.2978405,0.8,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,45.88282625210567,7.842253760729937,83.92339874348143,100.1422636753602,101.75995288441709
2006-11-01,Agra,2006,64.70035187,11,0.56,1.181818182,26952.45876,473.2978405,634.7480237000001,3.1,2,3139408.526,1,1,Agra,7,2,27.09,Agra,13.78,38.549988,-1.0200042999999999,-2.149994,830.5083599999999,2.379681275,2006,26952.45876,473.2978405,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,51.01893826852118,8.132241953328677,93.90563458371369,129.2578861529899,130.5151951680444
2006-12-01,Agra,2006,62.73941064,12,0.64,1.2727272729999999,26952.45876,473.2978405,634.7480237000001,1.4193548390000001,2,3924260.6569999997,1,1,Agra,7,2,23.520020000000002,Agra,10.86,42.950012,-1.1100006000000002,-2.0800018,526.121,2.357649003,2006,26952.45876,473.2978405,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,52.19570095928796,10.300141170064807,94.09126074851112,119.9408248913131,121.2947505567411
2007-01-01,Agra,2007,47.68191415,1,0.64,1.2727272729999999,26669.85824,461.1972961,650.9437437999999,0.935483871,2,4168724.985,1,1,Agra,7,2,22.94,Agra,8.69,28.480010999999998,-0.66999817,-2.6800080000000004,755.3589,2.7624880860000003,2007,26669.85824,461.1972961,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,49.78987770828871,6.7313509728441865,92.84840444373323,144.3125587783071,145.4397801777621
2007-02-01,Agra,2007,39.08946482,2,0.55,1.181818182,24002.87242,415.0775665,650.9437437999999,0.857142857,2,3751852.4869999997,1,1,Agra,7,2,23.34,Agra,11.95,51.729996,-2.7100067,-1.3399963,792.5625,3.023198041,2007,26669.85824,461.1972961,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,46.205074853555864,3.1502554180370357,89.25989428907468,133.67750040359107,134.8936216103842
2007-03-01,Agra,2007,34.69281932,3,0.45,1.181818182,24002.87242,415.0775665,650.9437437999999,3.225806452,2,3334979.988,1,1,Agra,7,2,28.12,Agra,15.05,40.549988,-1.0899963,-1.75,1074.742,2.061696373,2007,26669.85824,461.1972961,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,47.05242619657628,6.123898893174924,87.98095349997764,138.17251406310308,139.3494121965781
2007-04-01,Agra,2007,34.68575457,4,0.35,1.0909090909999999,22669.3795,392.0177017,650.9437437999999,16.56666667,2,3334979.988,1,1,Agra,7,2,37.11,Agra,20.46,23.959991,-1.9199982,-2.6399993999999998,1776.9083,3.264351378,2007,26669.85824,461.1972961,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,40.241223432628125,-5.62725675536167,86.10970362061795,127.59648124955444,128.87000063739163
2007-05-01,Agra,2007,35.88726215,5,0.34,1.0909090909999999,22669.3795,392.0177017,650.9437437999999,21.93548387,2,3334979.988,1,1,Agra,7,2,39.5,Agra,23.58002,27.260009999999998,-1.5299988000000002,-1.4300078999999999,2002.0161,2.094234686,2007,26669.85824,461.1972961,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,42.18963459561546,-1.481309496495852,85.86057868772679,126.55410261874081,127.83800658117366
2007-06-01,Agra,2007,34.60075241,6,0.46,1.181818182,22669.3795,392.0177017,650.9437437999999,3.333333333,0,3334979.988,1,1,Agra,7,2,38.97998,Agra,27.34998,43.910004,1.1499939,0.1000061,1896.1417,1.154334089,2007,26669.85824,461.1972961,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,40.47869506815735,0.10669547942297086,80.85069465689175,122.22305977565777,123.55197844606711
2007-07-01,Agra,2007,35.34367636,7,0.72,1.2727272729999999,20002.39368,345.89797210000006,325.47187189999994,0.709677419,0,3334979.988,1,1,Agra,7,2,32.669979999999995,Agra,25.09998,75.270004,0.7299956999999999,1.0599976,1743.6896,1.287046477,2007,26669.85824,461.1972961,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,37.70666601923168,-1.4636610056092891,76.87699304407266,113.33306574699029,114.76497213272454
2007-08-01,Agra,2007,41.02605376,8,0.77,1.2727272729999999,20002.39368,345.89797210000006,325.47187189999994,0.35483871,0,3334979.988,1,1,Agra,7,2,32.28,Agra,24.39,77.85000600000001,0.11999512,1.050003,1365.5079999999998,1.056837324,2007,26669.85824,461.1972961,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,39.566890142990815,2.258117245434109,76.87566304054752,113.40521149821522,114.83621829356947
2007-09-01,Agra,2007,41.77383885,9,0.67,1.2727272729999999,20002.39368,345.89797210000006,325.47187189999994,0.46666666700000003,0,3334979.988,1,1,Agra,7,2,33.09,Agra,22.0,67.06999,0.24000549999999998,-0.30000305,1211.5125,0.38419327200000003,2007,26669.85824,461.1972961,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,41.26299616982041,6.821256945222547,75.7047353944183,113.38244305914206,114.81373363440896
2007-10-01,Agra,2007,54.22580646,10,0.54,1.181818182,21335.886590000002,368.9578369,650.9437437999999,22.51612903,2,3334979.988,1,1,Agra,7,2,29.84998,Agra,15.669979999999999,32.799988,-2.449997,-3.5,1187.9879,4.272292745,2007,26669.85824,461.1972961,0.8,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,38.777099618414624,-7.7218000515306455,85.27599928835991,118.68006338616539,120.04820899271114
2007-11-01,Agra,2007,58.61707781,11,0.56,1.181818182,26669.85824,461.1972961,650.9437437999999,6.3666666670000005,2,3334979.988,1,1,Agra,7,2,26.84998,Agra,12.25,34.160004,-2.1699982,-2.2799987999999995,883.425,3.147584267,2007,26669.85824,461.1972961,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,48.81112884661701,3.7462572799043334,93.87600041332972,153.36030966767268,154.42149985794683
2007-12-01,Agra,2007,61.99859256,12,0.64,1.2727272729999999,26669.85824,461.1972961,650.9437437999999,1.032258065,2,4168724.985,1,1,Agra,7,2,22.88,Agra,9.74,34.299988,-1.0700073,-2.5099945,748.7218,2.728550533,2007,26669.85824,461.1972961,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,50.03763528983492,6.866333610674719,93.20893696899512,144.29249659372067,145.41987350517914
2008-01-01,Agra,2008,50.40337791,1,0.64,1.2727272729999999,27932.16279,491.93161349999997,741.078644,1.0,2,4800490.68,1,1,Agra,7,2,21.59,Agra,9.2,36.450012,0.13999939,-2.1699982,887.6289999999999,2.1745096040000003,2008,27932.16279,491.93161349999997,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,52.5301077503988,9.402144666728583,95.65807083406904,106.13534053663645,107.66301847821843
2008-02-01,Agra,2008,53.04883885,2,0.55,1.181818182,25138.946509999998,442.7384522,741.078644,3.6896551719999997,2,4320441.612,1,1,Agra,7,2,24.49,Agra,9.99,24.589996,-0.16000366,-1.6000061,1005.069,1.607986533,2008,27932.16279,491.93161349999997,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,49.4392577693431,9.740696236296891,89.1378193023893,98.3347879191069,99.98172609086699
2008-03-01,Agra,2008,36.69528501,3,0.45,1.181818182,25138.946509999998,442.7384522,741.078644,10.09677419,2,3840392.5439999998,1,1,Agra,7,2,33.84998,Agra,17.22,21.019989000000002,-1.8800048999999999,-2.7299957000000004,1565.5483,3.3147088780000002,2008,27932.16279,491.93161349999997,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,43.93063348771885,-2.722469045494602,90.58373602093229,102.85892044285433,104.43453715932701
2008-04-01,Agra,2008,27.23938071,4,0.35,1.0909090909999999,23742.338369999998,418.1418715,741.078644,38.53333333,2,3840392.5439999998,1,1,Agra,7,2,36.27002,Agra,20.37,29.329987,-1.3699951000000001,-2.2599945,1848.3458,2.64281322,2008,27932.16279,491.93161349999997,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,43.545937426382466,-2.912489899686973,90.00436475245192,91.63669609020066,93.40181533215089
2008-05-01,Agra,2008,43.45965418,5,0.34,1.0909090909999999,23742.338369999998,418.1418715,741.078644,33.67741935,2,3840392.5439999998,1,1,Agra,7,2,38.86,Agra,23.18,36.690002,-0.02999878,-0.8500061,1998.0363,0.8505353000000001,2008,27932.16279,491.93161349999997,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,46.909074454985884,5.021698053643462,88.7964508563283,92.27981232405753,94.03286021161273
2008-06-01,Agra,2008,37.10921097,6,0.46,1.181818182,23742.338369999998,418.1418715,741.078644,0.26666666699999997,0,3840392.5439999998,1,1,Agra,7,2,33.28,Agra,25.2,66.91,0.33999634,1.6600037,1935.825,1.6944644569999998,2008,27932.16279,491.93161349999997,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,41.18281022775377,-2.479526181573485,84.84514663708102,90.74496308210475,92.52709528449476
2008-07-01,Agra,2008,46.03504937,7,0.72,1.2727272729999999,20949.12209,368.9487101,370.539322,0.064516129,0,3840392.5439999998,1,1,Agra,7,2,32.51,Agra,25.03998,69.729996,0.55999756,1.6600037,1909.0847,1.7519159659999999,2008,27932.16279,491.93161349999997,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,37.265550475379335,-4.265823647956626,78.7969245987153,84.85607337168358,86.75925440593623
2008-08-01,Agra,2008,16.715829199999998,8,0.77,1.2727272729999999,20949.12209,368.9487101,370.539322,0.09677419400000001,0,3840392.5439999998,1,1,Agra,7,2,31.78998,Agra,23.91998,74.09,-0.30999756,1.0200042999999999,963.0161,1.066070945,2008,27932.16279,491.93161349999997,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,42.12514207921694,5.603162721404457,78.6471214370294,84.8498227333641,86.75314089355342
2008-09-01,Agra,2008,27.94862773,9,0.67,1.2727272729999999,20949.12209,368.9487101,370.539322,0.6333333329999999,0,3840392.5439999998,1,1,Agra,7,2,31.520020000000002,Agra,21.21,64.36,-0.55999756,-0.7200012,999.2375,0.912139789,2008,27932.16279,491.93161349999997,0.75,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,42.09256382904717,6.243373732209958,77.94175392588438,84.746335374754,86.65192667485069
2008-10-01,Agra,2008,65.35480151,10,0.54,1.181818182,22345.73023,393.54529080000003,741.078644,14.70967742,2,3840392.5439999998,1,1,Agra,7,2,30.69,Agra,16.03998,40.049988,-1.1000061,-0.91999817,903.8145,1.434018847,2008,27932.16279,491.93161349999997,0.8,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,47.19932118552618,9.077309215440124,85.32133315561224,89.16580295462505,90.97887366612338
2008-11-01,Agra,2008,66.72725342,11,0.56,1.181818182,27932.16279,491.93161349999997,741.078644,9.533333333,2,3840392.5439999998,1,1,Agra,7,2,26.59998,Agra,12.14,34.420013,-1.2299957000000001,-1.8300018,743.2083,2.2049480740000003,2008,27932.16279,491.93161349999997,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,53.1394109774093,10.102164551011366,96.17665740380723,116.33648626267545,117.7318694022952
2008-12-01,Agra,2008,57.50700282,12,0.64,1.2727272729999999,27932.16279,491.93161349999997,741.078644,1.034482759,2,4800490.68,1,1,Agra,7,2,24.28998,Agra,10.9,35.380005,-1.6499939,-2.7100067,620.6411,3.17279312,2008,27932.16279,491.93161349999997,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,51.298842926076,6.259606430408351,96.33807942174364,106.12847991990536,107.65625521595656
2009-01-01,Agra,2009,49.18367348,1,0.64,1.2727272729999999,28392.67018,507.9034192,881.6683562000001,0.419354839,2,5404321.583,1,1,Agra,7,2,23.82,Agra,10.95,37.880005,-1.1300048999999999,-1.9700011999999998,725.4032,2.271082518,2009,28392.67018,507.9034192,1.0,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,53.63484531425276,10.241996051840145,97.0276945766654,66.37056878533706,68.78711680178618
2009-02-01,Agra,2009,48.81745251,2,0.55,1.181818182,25553.403159999998,457.1130773,881.6683562000001,1.142857143,2,4863889.425,1,1,Agra,7,2,26.3,Agra,11.94,32.950012,-1.1600037,-1.9100037,1049.5447,2.234663894,2009,28392.67018,507.9034192,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,48.75818378514873,6.431452729643842,91.08491484065361,62.70039809817723,65.25300727693187
2009-03-01,Agra,2009,35.46347643,3,0.45,1.181818182,25553.403159999998,457.1130773,881.6683562000001,4.774193548,2,4323457.266,1,1,Agra,7,2,31.63,Agra,13.97998,27.160003999999997,-1.2599945,-1.8200073,1496.4233,2.213597233,2009,28392.67018,507.9034192,0.9,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,47.19860958937708,3.4748539440415325,90.92236523471263,68.52205283494887,70.86527190189099
2009-04-01,Agra,2009,32.16458659,4,0.35,1.0909090909999999,24133.76965,431.7179063,881.6683562000001,43.93333333,2,4323457.266,1,1,Agra,7,2,36.09,Agra,20.229979999999998,23.339996,0.16000366,-2.3899993999999998,1826.5083,2.395349307,2009,28392.67018,507.9034192,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,44.77827493277911,-1.3832168658634654,90.9397667314217,57.79261117602956,60.55246438880218
2009-05-01,Agra,2009,34.78858017,5,0.34,1.0909090909999999,24133.76965,431.7179063,881.6683562000001,26.67741935,2,4323457.266,1,1,Agra,7,2,40.169979999999995,Agra,23.76,23.269989000000002,-1.9799957,-1.5700073,2034.5282,2.5269162819999997,2009,28392.67018,507.9034192,0.85,0.8,18.075793917179702,0.0012947572065488467,0.0008305843238143961,0.0008014805908113945,0.02733264883599061,2.0021737377265447,8.180351508818065e-09,-2.1347150727807422,0.02571093839900233,-0.003469649460188301,6.401280634498423,0.0003058220612984788,0.0015590729111132422,0.0005983092829346696,0.02415432687297749,1.0987381305631834,1.0175602518027275e-08,1.4321662797801866,0.019577252389501098,0.0017002882677893975,43.30221101159914,-3.107168885226404,89.71159090842467,59.49768411483541,62.1819061467414
